Name (extracted)	Citing Article	Citied Article	Features
SayCan dataset	https://doi.org/10.48550/arXiv.2301.13379 (2023)	https://www.semanticscholar.org/paper/cb5e3f085caefd1f3d5e08637ab55d39e61234fc (2022)	The SayCan dataset is used to ground language in robotic affordances, focusing on how robots interpret and execute commands in physical environments. It enables researchers to investigate the interaction between natural language processing and robotic action, specifically addressing the challenges in command interpretation and execution. This dataset facilitates the development and evaluation of models that enhance the ability of robots to understand and perform tasks based on human instructions.
ToolACE	https://doi.org/10.48550/arXiv.2502.06589 (2025)	https://doi.org/10.48550/arXiv.2409.00920 (2024)	The ToolACE dataset is used to evaluate and enhance the planning capabilities of LLMs in complex agent environments, focusing on instruction-following and task completion. It employs single-tool conversations and function-calling tasks to improve the model's ability to execute instructions effectively, particularly in diverse and complex scenarios. This dataset supports research aimed at refining LLMs' function-calling and instruction-completion abilities, enabling more efficient and accurate task execution in agent-based settings.
LAION-400M	https://doi.org/10.48550/arXiv.2305.15021 (2023)	https://doi.org/10.1007/978-3-319-10602-1_48 (2014)	The LAION-400M dataset is used for pre-training and evaluating models in generating accurate image captions. It involves filtering and re-captioning 491 thousand image-text pairs using BLIP-2, which enhances the model's performance in caption generation. This dataset supports research focused on improving and evaluating the planning capabilities of language models through image caption tasks, ensuring diverse and accurate captions.
Meta-World	https://doi.org/10.48550/arXiv.2305.15021 (2023)	https://www.semanticscholar.org/paper/8c54e8575e7c17a4097838305915e6e7b00fd4af (2019)	The Meta-World dataset is used to evaluate embodied control tasks, particularly focusing on the success rate of long-horizon tasks. Researchers employ imitation and reinforcement learning methodologies to assess performance. This dataset enables the study of complex, sequential decision-making processes in robotic control, providing a benchmark for comparing different algorithms and approaches.
GPT-4 generated 52K English instruction-following dataset	https://doi.org/10.48550/arXiv.2305.15021 (2023)	https://www.semanticscholar.org/paper/57e849d0de13ed5f91d086936296721d4ff75a75 (2023)	The GPT-4 generated 52K English instruction-following dataset is used to fine-tune pre-trained LLaMA-7B models, specifically to enhance their instruction-following capabilities. This large, synthetically generated dataset improves the model's performance on English instruction-following tasks by providing additional training data. The dataset's extensive size and synthetic nature enable researchers to effectively augment the model's ability to follow complex instructions.
EgoCOT	https://doi.org/10.48550/arXiv.2305.15021 (2023)	https://doi.org/10.48550/arXiv.2303.03378 (2023)	The EgoCOT dataset is used to build a scalable dataset for embodied multimodal language models, specifically focusing on part-level interactions and sub-goal sequences in robotic tasks. This dataset enables researchers to develop and evaluate models that can understand and execute complex, multi-step actions in physical environments, enhancing the capabilities of robotic systems through detailed interaction data.
DROP	https://doi.org/10.48550/arXiv.2205.10625 (2022)	https://www.semanticscholar.org/paper/b35b0a19425129432eefc21c3a9a1825f328c4b1 (2020)	The DROP dataset is used to assess models' discrete reasoning capabilities over paragraphs, particularly in question answering tasks that involve numerical reasoning and multi-step operations. It also evaluates compositional generalization in sequence-to-sequence models, testing their ability to handle unseen command-action pairs in navigation tasks. This dataset enables researchers to measure and improve model performance in complex reasoning and generalization scenarios.
AI2 Reasoning Challenge	https://doi.org/10.48550/arXiv.2411.19443 (2024)	https://www.semanticscholar.org/paper/88bb0a28bb58d847183ec505dda89b63771bb495 (2018)	The AI2 Reasoning Challenge dataset is used to evaluate the performance of Auto-RAG on general reasoning tasks, particularly focusing on complex question answering and problem-solving capabilities. This dataset enables researchers to assess how well models can handle intricate reasoning problems, providing insights into their effectiveness in real-world applications.
Natural Questions	https://doi.org/10.48550/arXiv.2411.19443 (2024)	https://doi.org/10.1162/tacl_a_00276 (2019)	The Natural Questions dataset is used to synthesize reasoning-based instructions for training models like Auto-RAG, specifically focusing on multi-hop question answering tasks. It assesses the model's ability to reason across multiple documents to answer complex questions, emphasizing the need for advanced reasoning capabilities in natural language processing.
RobotHow	https://www.semanticscholar.org/paper/418085c9726669bf53f3d66e0018f2b08ffc4ce6 (2022)	https://doi.org/10.1109/CVPR.2018.00886 (2018)	The RobotHow dataset is used to conduct experiments on completing daily household goals, focusing on human-generated instructions and planning capabilities. It serves as a knowledge base for common household tasks, enabling zero-shot experiments on procedural information. The dataset enhances the planning capabilities of AI models by simulating activities in the VirtualHome environment and testing the ability to understand and generate instructions without prior training.
ConceptNet	https://www.semanticscholar.org/paper/418085c9726669bf53f3d66e0018f2b08ffc4ce6 (2022)	https://doi.org/10.1609/aaai.v31i1.11164 (2016)	ConceptNet is used as a graph-based knowledge base, representing concepts and commonsense relations. It supports the development of planning capabilities in language models by providing structured external knowledge. Researchers sample local subgraphs for specific entities, enhancing the model's understanding through concept nodes and their relationships. This dataset enables the integration of commonsense reasoning into AI systems, improving their ability to plan and reason.
L-Eval	https://doi.org/10.48550/arXiv.2311.04939 (2023)	https://doi.org/10.48550/arXiv.2307.11088 (2023)	The L-Eval dataset is used for the standardized evaluation of long-context language models. It involves re-annotated data and instructions from similar public datasets to ensure high-quality evaluations. This dataset enables researchers to assess the performance and capabilities of language models in handling extended contexts, providing a benchmark for comparing different models.
CHALET	https://doi.org/10.48550/arXiv.2305.10626 (2023)	https://www.semanticscholar.org/paper/b5a30dc9bb96f686da830b93033569475688424d (2019)	The CHALET dataset is used to train and evaluate AI agents in navigation and interaction tasks within 3D virtual indoor environments, such as houses and kitchens. It provides a platform for benchmarking task-oriented learning, emphasizing the development of planning and navigation skills in realistic, interactive scenarios. This dataset enables researchers to focus on the training and evaluation of household agents, enhancing their ability to perform complex tasks in simulated home settings.
VRKitchen	https://doi.org/10.48550/arXiv.2305.10626 (2023)	https://www.semanticscholar.org/paper/b58e80ad8c6e6844c41535080ccbdef06bce3b6e (2018)	The VRKitchen dataset is used to train and evaluate AI agents in navigation and interaction tasks within 3D virtual kitchen and household environments. It provides a platform for benchmarking and developing planning and navigation skills, focusing on task-oriented learning and realistic scenarios. This dataset enables researchers to assess agent performance in complex, interactive settings, emphasizing the development of robust planning capabilities in domestic contexts.
Pile	https://doi.org/10.48550/arXiv.2305.10626 (2023)	https://www.semanticscholar.org/paper/db1afe3b3cd4cd90e41fbba65d3075dd5aebb61e (2020)	The Pile dataset is used to evaluate the performance of language models, particularly GPT-Neo and GPT-J, by measuring perplexity on a diverse text corpus. Researchers sample subsets of the test set, typically 5000 examples, to assess language modeling capabilities and ensure the preservation of generality and improved performance on downstream tasks. The dataset's diversity supports comprehensive evaluation of model performance.
P bw 2	https://doi.org/10.1609/icaps.v30i1.6754 (2019)	https://doi.org/10.1016/S0004-3702(00)00079-5 (2001)	The 'P bw 2' dataset is used to evaluate the STRIPS-HGN network on test problems within the Blocksworld domain. It focuses on assessing planning capabilities and performance in solving specific planning tasks. This dataset enables researchers to measure the effectiveness of the STRIPS-HGN network in handling complex planning scenarios, providing insights into its strengths and limitations.
MineDojo	https://doi.org/10.48550/arXiv.2305.17144 (2023)	https://doi.org/10.48550/arXiv.2206.08853 (2022)	The MineDojo dataset is used to build open-ended embodied agents with internet-scale knowledge, focusing on decomposing and extracting structured actions. It specifically enhances agent capabilities by teaching them crafting and smelting recipes. This dataset enables researchers to develop agents that can perform complex tasks in dynamic environments, leveraging large-scale data to improve their decision-making and action execution.
PEB	https://doi.org/10.1007/s11704-024-40231-1 (2023)	https://doi.org/10.48550/arXiv.2308.06782 (2023)	The PEB dataset is used to assess the planning and execution capabilities of LLM-based agents in penetration testing scenarios. It evaluates these agents across diverse targets from leading platforms, focusing on their ability to plan and execute complex tasks. This dataset enables researchers to systematically analyze and compare the performance of LLMs in cybersecurity contexts, providing insights into their effectiveness and limitations.
RoboTHOR	https://doi.org/10.1109/LRA.2023.3346800 (2023)	https://doi.org/10.1109/CVPR42600.2020.00323 (2020)	The RoboTHOR dataset is used as a simulation environment to test and validate the planning capabilities of large language models (LLMs) in embodied AI tasks. Researchers employ the validation set to conduct experiments, assessing how effectively LLMs can plan and execute actions in simulated environments. This dataset enables the evaluation of LLMs' performance in complex, interactive settings, providing insights into their ability to handle real-world tasks.
SingleEq	https://doi.org/10.48550/arXiv.2305.04091 (2023)	https://doi.org/10.1162/tacl_a_00160 (2015)	The SingleEq dataset is used to assess models on single-equation grade-school algebra word problems, emphasizing multi-step reasoning, symbolic manipulation, and numerical accuracy. It is employed in few-shot learning experiments, testing the model's ability to generalize from limited examples. The dataset evaluates various reasoning skills, including strategic thinking, pattern recognition, and commonsense inference, using a mix of arithmetic problems, algebraic word problems, and letter-based puzzles. It focuses on tasks that require parsing, solving equations, and generating natural language rationales, often involving real-world scenarios and multiple math operations over nonnegative rational numbers.
MAWPS	https://www.semanticscholar.org/paper/6c9c0338f1526437b7cd3b9ccec1fff7feafb14c (2024)	https://doi.org/10.1162/tacl_a_00370 (2021)	The MAWPS dataset is used to evaluate Chain-of-Thought (CoT) reasoning in various types of math word problems, ranging from basic arithmetic to complex multi-step calculations. It assesses the ability to solve problems requiring logical reasoning, multi-step calculations, and everyday knowledge. The dataset supports research in strategic problem-solving and commonsense reasoning, focusing on the accuracy and coherence of reasoning processes in both simple and complex scenarios.
Habitat-Matterport 3D	https://doi.org/10.48550/arXiv.2405.11106 (2024)	https://doi.org/10.1109/ICRA57147.2024.10610855 (2023)	The Habitat-Matterport 3D dataset is used to evaluate dialectic multi-robot collaboration and semantic navigation tasks with large language models. It provides realistic 3D environments to test motion planning and decision-making capabilities, enabling researchers to assess how LLMs can effectively navigate and collaborate in complex, real-world settings.
TDW-MAT	https://doi.org/10.48550/arXiv.2405.11106 (2024)	https://doi.org/10.18653/v1/2023.emnlp-main.13 (2023)	The TDW-MAT dataset is used to evaluate multi-agent planning capabilities, particularly focusing on decision-making and theory of mind in complex environments. It assesses how agents make decisions and communicate in collaborative tasks, enabling researchers to analyze and improve multi-agent systems' performance in intricate scenarios.
MineRL	https://doi.org/10.1109/TPAMI.2024.3511593 (2023)	https://doi.org/10.24963/ijcai.2019/339 (2019)	The MineRL dataset is used to set up the Minecraft environment, providing a large-scale dataset of Minecraft demonstrations for training and evaluation. It serves as a benchmark for reinforcement learning algorithms, enabling researchers to evaluate agent performance in complex, interactive tasks within the Minecraft environment.
G-PlanET	https://doi.org/10.3233/FAIA240916 (2024)	https://doi.org/10.1609/aaai.v37i11.26549 (2022)	The G-PlanET dataset is used to represent structured inputs for language models (LLMs) in task planning, particularly for grounding these models in 3D environments. It is utilized to enhance and evaluate the planning capabilities of LLMs in embodied tasks. The dataset includes simulation environments in a tabular format, enabling researchers to compare different methods and assess their performance in grounded planning scenarios.
3D Scene Graphs	https://doi.org/10.3233/FAIA240916 (2024)	https://doi.org/10.48550/arXiv.2307.06135 (2023)	The 3D Scene Graphs dataset is used to represent structured inputs for language models (LLMs) in task planning, specifically to ground these models in 3D environments. This enhances the planning capabilities of LLMs by providing them with context-rich, structured data that reflects real-world scenarios. The dataset enables researchers to explore how LLMs can better understand and interact with complex 3D scenes, improving their ability to plan and execute tasks in these environments.
Vicuna	https://doi.org/10.48550/arXiv.2306.02707 (2023)	https://doi.org/10.48550/arXiv.2304.06364 (2023)	The Vicuna dataset is used to evaluate Orca's performance in natural language understanding, generation, and reasoning. It assesses response quality, coherence, and problem-solving skills across diverse prompts, scenarios, and challenging academic tasks. This dataset enables researchers to comprehensively test and analyze Orca's capabilities in handling complex linguistic and cognitive challenges.
WizardLM	https://doi.org/10.48550/arXiv.2306.02707 (2023)	https://www.semanticscholar.org/paper/bd1331b233e84bab7eba503abc60b31ac08e7881 (2022)	The WizardLM dataset is used to evaluate Orca's performance across various tasks, focusing on reasoning, problem-solving, response quality, and coherence. It assesses Orca's natural language understanding and generation through diverse prompts and scenarios, emphasizing academic tasks, puzzles, and generative abilities. This dataset enables researchers to comprehensively test and analyze the model's capabilities in complex linguistic and cognitive tasks.
EPIC-KITCHENS	https://doi.org/10.48550/arXiv.2406.09455 (2024)	https://www.semanticscholar.org/paper/fc50c9392fd23b6c88915177c6ae904a498aacea (2018)	The EPIC-KITCHENS dataset is used to collect video-action pairs focusing on egocentric kitchen activities. It enhances the understanding of complex, sequential actions through detailed visual data. Researchers employ this dataset to analyze and model human behavior in kitchen environments, leveraging its rich, first-person perspective videos to improve action recognition and understanding in real-world settings.
LoCoMo	https://doi.org/10.48550/arXiv.2410.10813 (2024)	https://doi.org/10.48550/arXiv.2402.17753 (2024)	The LoCoMo dataset is used to evaluate long-term conversational memory in LLM agents, specifically focusing on reasoning types such as single-hop, multi-hop, temporal, commonsense, world knowledge, and adversarial reasoning. This dataset enables researchers to assess the agents' ability to maintain and utilize context over extended conversations, providing insights into their reasoning capabilities and memory retention.
4nums.com	https://doi.org/10.48550/arXiv.2308.10379 (2023)	https://doi.org/10.48550/arXiv.2305.10601 (2023)	The 4nums.com dataset is used to evaluate the problem-solving capabilities of large language models by sourcing games ranked by relative difficulty. Specifically, it focuses on a subset of 100 games (indices 901-1000) from a larger set of 1362 games. This subset is selected to assess the models' performance on more challenging problems, enabling researchers to analyze their planning and reasoning abilities.
TravelPlanner	https://doi.org/10.48550/arXiv.2404.11891 (2024)	https://www.semanticscholar.org/paper/163b4d6a79a5b19af88b8585456363340d9efd04 (2023)	The TravelPlanner dataset is used to evaluate the planning capabilities of large language models (LLMs) in U.S. domestic travel scenarios. It demonstrates the effectiveness and limitations of LLMs like GPT-4 in generating travel plans, highlighting their low success rates without pre-collected information. This dataset enables researchers to assess and improve the practical planning abilities of LLMs in real-world contexts.
MetaQA-3hop	https://doi.org/10.48550/arXiv.2310.01061 (2023)	https://doi.org/10.1609/aaai.v32i1.12057 (2017)	The MetaQA-3hop dataset is used to evaluate multi-hop reasoning capabilities in question answering systems, particularly focusing on complex queries over the Wiki-Movies knowledge graph. It enables researchers to assess how effectively these systems can integrate information from multiple sources to answer intricate questions, thereby advancing the field of natural language processing and knowledge retrieval.
Live-CodeBench	https://doi.org/10.48550/arXiv.2504.16129 (2025)	https://doi.org/10.48550/arXiv.2403.07974 (2024)	Live-CodeBench is used to evaluate large language models in coding tasks, ensuring a contamination-free and holistic assessment of model performance. The dataset supports research by providing a robust framework to measure the effectiveness of these models in coding scenarios, focusing on their ability to generate accurate and functional code without prior exposure to similar problems.
CSQA	https://doi.org/10.48550/arXiv.2304.11657 (2023)	https://doi.org/10.3115/v1/D14-1058 (2014)	The CSQA dataset is primarily used to assess the problem-solving and arithmetic reasoning capabilities of models, particularly in solving algebraic and arithmetic word problems. It emphasizes logical and mathematical reasoning, the role of contextual information, and the effectiveness of exemplars in improving model performance. The dataset is often used alongside GSM8K to evaluate model robustness and generalization across diverse and complex arithmetic tasks, including single-equation, addition, subtraction, and story problems.
ELI5	https://www.semanticscholar.org/paper/99832586d55f540f603637e458a292406a0ed75d (2022)	https://www.semanticscholar.org/paper/2f3efe44083af91cef562c1a3451eee2f8601d22 (2021)	The ELI5 dataset is used to train models to answer complex questions in simple terms, leveraging natural language processing techniques to infer answers from web pages. This focuses on enhancing the model's ability to understand and simplify complex information, making it accessible to a broader audience. The dataset's emphasis on simplification and inference supports research in improving the clarity and comprehensibility of AI-generated responses.
Household	https://doi.org/10.48550/arXiv.2503.18971 (2025)	https://www.semanticscholar.org/paper/398a0625e8707a0b41ac58eaec51e8feb87dd7cb (2020)	The 'Household' dataset is used to simulate and evaluate planning capabilities in a typical household environment. It focuses on generating textual observations using PDDL semantics, enabling researchers to assess the effectiveness of planning algorithms in realistic domestic settings. This dataset supports the development and testing of automated planning systems by providing a structured representation of household tasks and environments.
SciBench	https://doi.org/10.48550/arXiv.2405.19425 (2024)	https://doi.org/10.1145/3383458 (2020)	The SciBench dataset is used to evaluate the scientific and mathematical problem-solving abilities of large language models, particularly in college-level physics and chemistry. It measures performance across a variety of math problems, assessing the models' capabilities in these domains. This dataset enables researchers to systematically test and compare the problem-solving skills of different models, providing insights into their strengths and limitations in scientific contexts.
MiniWobChat	https://www.semanticscholar.org/paper/9ea0757c750ab1222a7442d3485a74d1c526b04c (2023)	https://doi.org/10.48550/arXiv.2303.17491 (2023)	The MiniWobChat dataset is used to evaluate the planning capabilities of language models across various tasks. It provides a comprehensive analysis of model performance and task difficulty, enabling researchers to assess how well language models can plan and execute complex sequences of actions. This dataset supports the examination of specific planning challenges and helps identify areas where models excel or struggle.
ScienceQA	https://doi.org/10.48550/arXiv.2304.09842 (2023)	https://doi.org/10.48550/arXiv.2209.14610 (2022)	The ScienceQA dataset is used to evaluate the performance of language models, particularly GPT-4 and Chameleon, on mathematical reasoning and science-related questions. It focuses on the models' abilities to understand, reason, and solve problems presented in various formats, including tabular contexts and semi-structured tasks. The dataset emphasizes logical reasoning, numerical computation, and adaptability in handling complex scientific and mathematical problems, enabling researchers to measure and compare model performance on these specific tasks.
MNLI	https://doi.org/10.48550/arXiv.2310.13227 (2023)	https://doi.org/10.18653/v1/N18-1101 (2017)	The MNLI dataset is used to fine-tune DeBERTa-large models for natural language inference tasks, specifically to determine semantic entailment between generated actions. This involves training models to understand and infer relationships between textual statements, enhancing their ability to process and analyze complex linguistic data.
MINT-TheoremQA	https://doi.org/10.48550/arXiv.2310.06830 (2023)	https://doi.org/10.48550/arXiv.2305.12524 (2023)	The MINT-TheoremQA dataset is used to evaluate large language models (LLMs) in theorem-driven question answering, focusing on multi-step reasoning, logical proofs, and mathematical problem-solving. It assesses LLMs' abilities in multi-turn interactions, including knowledge searches and Python calculations, and tests their reasoning capabilities across various subjects, including multi-hop reasoning over multiple paragraphs. The dataset also evaluates decision-making and planning in text-based games.
ToolBench	https://doi.org/10.48550/arXiv.2310.13227 (2023)	https://doi.org/10.48550/arXiv.2303.17580 (2023)	The ToolBench dataset is used to evaluate models' tool-use capabilities in simulated environments and to assess their reasoning abilities, particularly in solving complex arithmetic problems. It focuses on the model's interaction with tools and its performance on specific tasks, providing insights into the effectiveness of these interactions and reasoning processes.
ToolQA	https://doi.org/10.48550/arXiv.2310.13227 (2023)		The ToolQA dataset is used to evaluate the problem-solving capabilities of language models, particularly focusing on their performance on challenging questions. Researchers employ the dataset to conduct experiments on both the full set of questions and subsets of hard questions, specifically to assess the model's planning capabilities in tackling complex problems. This dataset enables detailed analysis of model performance in handling intricate tasks, providing insights into the effectiveness of language models in problem-solving scenarios.
Movie Recommendation	https://doi.org/10.48550/arXiv.2312.04511 (2023)	https://www.semanticscholar.org/paper/bd1331b233e84bab7eba503abc60b31ac08e7881 (2022)	The Movie Recommendation dataset is used to evaluate LLMCompiler's performance on embarrassingly parallel patterns, specifically focusing on achieving speedup and reducing computational costs compared to the ReAct method. This dataset enables researchers to benchmark and optimize large language model compilers for efficiency in parallel processing tasks.
AITW	https://doi.org/10.1145/3637528.3671650 (2024)	https://doi.org/10.48550/arXiv.2307.10088 (2023)	The AITW dataset is used to provide human demonstrations of device interactions through static images, supporting research into the planning capabilities of LLMs. This dataset enables researchers to evaluate how LLMs can understand and predict human interaction sequences with devices, enhancing their ability to generate coherent and contextually appropriate plans.
The Stack	https://doi.org/10.48550/arXiv.2310.06830 (2023)	https://doi.org/10.48550/arXiv.2211.15533 (2022)	The Stack is used to construct a code-centric corpus with 90B tokens and a 10:1 code-to-text ratio, which enhances coding ability while maintaining natural language performance. It serves as the foundation for the code component in research, providing permissively licensed source codes from GitHub to develop and evaluate models. This dataset supports the creation of large-scale, high-quality training data for improving model performance in both coding and natural language tasks.
InterCode-CTF	https://doi.org/10.48550/arXiv.2310.06830 (2023)	https://doi.org/10.48550/arXiv.2307.13854 (2023)	The InterCode-CTF dataset is used to evaluate the planning capabilities of large language models (LLMs) in various environments. It assesses LLM performance in realistic web environments, physical environments, and digital environments, focusing on tasks such as autonomous agent building, navigation, embodied agent interactions, and complex interactive tasks. The dataset emphasizes fast thinking processes and real-world interaction challenges, enabling researchers to test and improve LLMs' planning and execution skills in diverse scenarios.
Orca data	https://doi.org/10.48550/arXiv.2310.06830 (2023)	https://doi.org/10.48550/arXiv.2306.02707 (2023)	The Orca data dataset is used to enhance the training of language models, particularly in understanding real-world dialogue patterns through real user interactions and ChatGPT history records. It also improves code generation capabilities via progressive learning with evolving code samples and explanations. Additionally, the dataset trains models in chain-of-thought reasoning for complex human-written tasks, leveraging detailed explanation traces generated by GPT-4. These methodologies focus on refining the model's ability to handle nuanced and evolving tasks, thereby improving its performance in dialogue, code generation, and complex reasoning tasks.
Evol-Instruct-Code-80k-v1	https://doi.org/10.48550/arXiv.2310.06830 (2023)	https://www.semanticscholar.org/paper/454c8fef2957aa2fb13eb2c7a454393a2ee83805 (2023)	The Evol-Instruct-Code-80k-v1 dataset is used to train and evaluate large language models on complex coding tasks and real user interactions with ChatGPT. It focuses on enhancing code generation, instruction-following, and conversational response quality, particularly for Python programming tasks. The dataset employs evolutionary instruction tuning to improve model performance in generating correct, efficient, and contextually relevant code solutions and responses.
MINT-Reasoning	https://doi.org/10.48550/arXiv.2310.06830 (2023)		The MINT-Reasoning dataset is used to evaluate models' reasoning and code generation skills in multi-turn interactions, particularly focusing on the impact of GPT-4 feedback on accuracy, efficiency, and overall performance. This dataset enables researchers to assess how language feedback influences model behavior, providing insights into the effectiveness of interactive learning and feedback mechanisms.
TaskLAMA	https://doi.org/10.48550/arXiv.2409.01806 (2024)	https://doi.org/10.18653/V1/2021.NAACL-MAIN.217 (2021)	The TaskLAMA dataset is used for developing and evaluating models on complex task decomposition and organization. It comprises 1,612 annotated tasks, with a subset of 711 complex tasks specifically designed for model training and evaluation. This dataset enables researchers to assess how models handle intricate tasks, focusing on their ability to break down and organize steps effectively.
TO QA	https://doi.org/10.48550/arXiv.2409.01806 (2024)	https://doi.org/10.48550/arXiv.2210.01240 (2022)	The TO QA dataset is used to assess the reasoning capabilities of large language models (LLMs) by generating synthetic questions. It focuses on evaluating the LLMs' ability to perform chain-of-thought reasoning, providing a structured approach to test and analyze their cognitive processes. This dataset enables researchers to systematically evaluate and compare the reasoning skills of different LLMs.
MINT	https://doi.org/10.48550/arXiv.2410.05669 (2024)	https://doi.org/10.48550/arXiv.2309.10691 (2023)	The MINT dataset is used to evaluate the planning capabilities of large language models (LLMs) in multi-turn interactions involving tools and language feedback. It focuses on assessing LLM performance in complex scenarios, providing a structured environment to analyze how these models plan and execute tasks over multiple steps. This dataset enables researchers to test and improve the sequential reasoning and adaptive behavior of LLMs in interactive settings.
ByteSized32	https://doi.org/10.48550/arXiv.2409.01806 (2024)	https://doi.org/10.48550/arXiv.2305.14879 (2023)	The ByteSized32 dataset is used to generate task-specific world models expressed as text games, focusing on reasoning capabilities within a controlled environment. It involves 20k lines of Python code, enabling researchers to evaluate and enhance the reasoning abilities of language models in complex, text-based scenarios.
natural language based question answering style dataset	https://doi.org/10.48550/arXiv.2410.05669 (2024)	https://doi.org/10.18653/v1/2023.acl-long.255 (2023)	The natural language based question answering style dataset is used to evaluate large language models (LLMs) on reasoning tasks, specifically focusing on their planning capabilities. It assesses LLMs in areas such as projection, execution, planning, and goal recognition. This dataset enables researchers to systematically test and analyze the reasoning and planning abilities of LLMs through structured question-answer interactions.
PartNet	https://doi.org/10.1109/IROS58592.2024.10802746 (2023)	https://doi.org/10.1109/CVPR.2019.00100 (2018)	The PartNet dataset is used to generate data for microwave assets, enabling fine-grained and hierarchical part-level 3D object understanding. This supports research in the planning capabilities of large language models (LLMs), specifically by providing detailed 3D object data necessary for enhancing LLMs' ability to reason about and plan interactions with complex objects.
MQA-2H	https://doi.org/10.48550/arXiv.2403.08593 (2024)	https://doi.org/10.1609/aaai.v32i1.12057 (2017)	The MQA-2H dataset is used to evaluate and test complex multi-hop questions in the MetaQA dataset, focusing on advanced reasoning and query structures within knowledge graphs. It specifically addresses two-hop and three-hop questions, enabling researchers to assess the ability of models to handle more intricate relationships and multi-relational reasoning tasks.
WebQSP	https://doi.org/10.48550/arXiv.2403.08593 (2024)	https://doi.org/10.1145/1376616.1376746 (2008)	The WebQSP dataset is used to evaluate and enhance the performance of language models and knowledge graph question answering systems. It supports multi-hop reasoning and multi-constrained questions on Freebase, as well as single-constrained 2-hop reasoning paths. Researchers use it to retrieve similar relations for LLM-generated content, compare against structured knowledge bases, and assess complex reasoning capabilities.
competition-level mathematics problem set	https://doi.org/10.48550/arXiv.2402.02658 (2024)	https://doi.org/10.48550/arXiv.2305.20050 (2023)	The competition-level mathematics problem set is used to evaluate verifiers trained on annotated intermediate solutions, specifically assessing performance improvements over verifiers trained on final solutions. This dataset enables researchers to test and enhance the accuracy and reliability of verifiers in complex mathematical contexts, focusing on the effectiveness of intermediate solution annotations.
Geolife	https://doi.org/10.48550/arXiv.2308.15197 (2023)	https://www.semanticscholar.org/paper/27faf0300710a345ff878e3a09f3803e36a0a064 (2010)	The Geolife dataset is used to analyze the reasoning ability and interpretability of LLM-Mob, focusing on user, location, and trajectory data. Researchers employ this dataset to evaluate the model's performance and decision-making processes, leveraging its rich spatiotemporal information to understand how the model processes and reasons about mobility patterns.
CLEVR	https://www.semanticscholar.org/paper/c2c8482c713b94073f3d59895b373db4398ddfbb (2019)	https://doi.org/10.1109/CVPR.2017.215 (2016)	The CLEVR dataset is used to generate language statements for compositional language and elementary visual reasoning, and to inspire benchmark environments that integrate language understanding and control. It supports research on planning capabilities in LLMs by providing a foundation for tasks requiring both linguistic and visual reasoning.
static dataset of 600 three to five block problems	https://doi.org/10.48550/arXiv.2409.13373 (2024)	https://www.semanticscholar.org/paper/e850d4c0dad3aee3b8b40be5e5d5e5c31354d8cc (2022)	The static dataset of 600 three to five block problems is used to evaluate large language models on planning and reasoning tasks, specifically focusing on block manipulation. It assesses the models' ability to reason about changes in block configurations, providing a benchmark for their planning capabilities. The dataset's structured nature allows researchers to systematically test and compare model performance on these specific reasoning challenges.
Pororo-SV	https://doi.org/10.48550/arXiv.2309.15091 (2023)	https://doi.org/10.1109/ICCV.2017.83 (2017)	The Pororo-SV dataset is used to generate multi-scene videos from various inputs, including coreference-based scene prompts and lists of sentences describing events. It focuses on enhancing narrative coherence, coreference resolution, and coherent scene transitions. The dataset supports research in video generation, particularly in event captioning and scene generation, by providing structured data that facilitates the creation of narratively consistent videos.
MSR-VTT	https://doi.org/10.48550/arXiv.2309.15091 (2023)	https://www.semanticscholar.org/paper/d4dbdeb772105a7ee780543483c6142743b20298 (2019)	The MSR-VTT dataset is used to evaluate video generation quality and video-text alignment, focusing on visual quality and alignment scores. It is also employed to assess the performance of GPT models on video captioning tasks, specifically measuring FID, FVD, and CLIPSIM metrics to evaluate in-context learning skills and layout generation quality.
ActionBench-Direction	https://doi.org/10.48550/arXiv.2309.15091 (2023)	https://doi.org/10.1109/CVPR.2016.571 (2016)	The ActionBench-Direction dataset is utilized to evaluate open-domain video generation, focusing on a wide range of action categories and object dynamics through skill-based prompts. It enhances the assessment of directional actions in videos and bridges video and language by generating captions for diverse video content. This dataset enables comprehensive evaluation and improvement of video generation models.
AI2-THOR	https://doi.org/10.1109/IROS58592.2024.10802322 (2023)	https://www.semanticscholar.org/paper/89c8aad71433f7638d2e2c009e1ea20e039f832d (2017)	The AI2-THOR dataset is used to evaluate multi-agent task planning systems in a 3D simulation environment. It focuses on assessing the planning capabilities of large language models (LLMs) across a spectrum of tasks, from simple to complex. This dataset enables researchers to test and refine algorithms that enhance the coordination and decision-making processes of multiple agents in dynamic environments.
AVALONBENCH	https://doi.org/10.48550/arXiv.2402.01680 (2024)		The AVALONBENCH dataset is used to develop and evaluate advanced LLMs and multi-agent frameworks in the context of playing Resistance Avalon. It focuses on strategic decision-making and interaction, enabling researchers to assess the planning capabilities and collaborative performance of AI agents in complex, social-deduction games.
FanLang-9	https://doi.org/10.48550/arXiv.2402.02330 (2024)	https://doi.org/10.18653/v1/2022.acl-long.26 (2021)	The FanLang-9 dataset is used to fine-tune the ChatGLM-6B model, specifically to enhance its action prediction accuracy. This is achieved by training the model on a set of 100 test games, which helps in evaluating and improving the model's performance in predicting actions within game environments. The dataset's focus on game scenarios makes it particularly useful for refining the model's decision-making capabilities in interactive contexts.
