rank	corpus_id	title	confidence	is_relevant	reasoning
134	148584756	Examining the auditory approach: Lexical effects in the perceptual judgment of Chinese L2 tone production	0.000	False	The provided topic 'Statistical Learning Non-native' cannot be decomposed into a Condition Object and Required Elements that match the available evidence. The title and abstract do not contain any explicit mention of 'statistical learning', 'non-native', or related terms.
135	33193333	Correcting Language Errors using Machine Translation Techniques	1.000	True	{'Condition Object': 'Statistical Learning Non-native', 'Required Elements': {'Statistical Learning': ['statistical machine translation'], 'Non-native': ['non-native']}}
136	29713516	The acquisition of English pitch accents by Mandarin Chinese speakers as affected by boundary tones	0.000	False	The provided topic 'Statistical Learning Non-native' does not have a clear decomposition into a Condition Object and Required Elements based on the given strict matching protocol. The title and abstract focus on the acquisition of English pitch accents by Mandarin Chinese speakers, which involves learning but does not explicitly mention 'statistical learning' or 'non-native' in the context of statistical methods. Therefore, the paper is marked as not relevant.
137	53118055	Listeners Are Still Sensitive To The Frequency Distribution Of Cues In Degraded Speech, But Only To The Unimpaired Ones	1.000	True	{'Condition Object': 'statistical learning non-native', 'Required Elements': {'statistical learning': ['statistical regularities', 'distributional training'], 'non-native': ['non-native speech sound categories']}}
138	113821420	A Methodology to Develop Language Skills in Students: A Paradigm Shift from the Traditional LSRW to LRSW	1.000	True	{'Condition Object': 'non-native English learner', 'Required Elements': {'statistical tools': 'Various statistical tools have been applied to measure the improvement in the communication skills of the students.', 'language skills development': 'The researcher attempts at developing the competent language and communication skills in engineering students'}}
139	202116827	Issues in the machine translation of one language to another language-A case study of Google Translator	0.000	False	The topic 'Statistical Learning Non-native' decomposes into Condition Object: 'Statistical Learning' and Required Elements: ['Non-native']. While the abstract mentions 'statistical machine translation' and 'non-native speakers', the focus is on the issues of machine translation rather than the application or study of statistical learning methods specifically for non-native speakers. Therefore, it does not meet the strict criteria for relevance.
140	158850093	L2 Acquisition in the Arab World	1.000	True	{'Condition Object': 'L2 Acquisition', 'Required Elements': {'Non-native speakers': 'Arabic-speaking learners', 'statistical methodology': 'statistical methodology'}}
141	120712860	Speech comprehension in realistic classrooms: Effects of room acoustics and foreign accent	1.000	True	{'Condition Object': 'speech comprehension', 'Required Elements': {'non-native': ['non-native English-speaking'], 'statistical analysis': ['statistical analysis']}}
142	32814092	Teaching pathophysiology to diverse students using an online discussion board.	0.000	False	The provided evidence does not contain any of the required elements for the topic 'Statistical Learning Non-native'. The title and abstract focus on teaching pathophysiology using online discussion boards and do not mention statistical learning or non-native aspects in the context of the required elements.
143	7294884	Advances in NLP applied to Word Prediction	0.000	False	The provided evidence does not contain any of the required elements for the topic 'Statistical Learning Non-native'. The title and abstract do not mention 'statistical learning', 'non-native', or any related terms.
144	1826641	Automatic pronunciation assessment for language learners with acoustic-phonetic features	0.000	False	The provided evidence does not contain any of the required elements for the topic 'Statistical Learning Non-native'. The title and abstract focus on automatic pronunciation assessment for language learners using acoustic-phonetic features, which does not match the specified topic.
145	67190892	A computational model of sound perception in a second language	1.000	True	{'Condition Object': 'sound perception in a second language', 'Required Elements': {'computational statistical pattern recognition': 'computational statistical pattern recognition', 'machine learning techniques': 'machine learning techniques', 'non-native consonant perception': 'non-native consonant perception', 'second language (L2) to native language (L1) consonant assimilations': 'second language (L2) to native language (L1) consonant assimilations', 'L2 consonant acquisition': 'L2 consonant acquisition'}}
146	18811159	The Importance and Application of the Internet in Teaching English Literature	0.000	False	The topic 'Statistical Learning Non-native' decomposes into Condition Object: 'Statistical Learning' and Required Element: 'Non-native'. While 'non-native' is mentioned in the abstract, there is no explicit mention of 'statistical learning'. Therefore, the paper does not meet the strict matching criteria.
147	11325479	On the use of phonological features for automatic accent analysis	1.000	True	{'Condition Object': 'non-native', 'Required Elements': {'statistical learning': 'new statistical measure of “accentedness”', 'non-native': 'non-native accents'}}
148	9336018	An Inflected-Sensitive Letter and Word Prediction System	1.000	True	{'Condition Object': 'Statistical Learning', 'Required Elements': {'Non-native': 'non-native users'}}
149	142161495	Phonemic not syllabic awareness is linked to literacy in Italian children with Down syndrome	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. Neither 'Statistical Learning' nor 'Non-native' are explicitly mentioned in the title or abstract. The title and abstract focus on phonemic awareness and literacy in Italian children with Down syndrome, which does not match the required elements.
150	53931533	Audio Classification for Blackfoot Language Analysis	0.000	False	The provided evidence does not contain any of the required elements for the topic 'Statistical Learning Non-native'. The title and abstract do not mention 'statistical learning' or 'non-native' explicitly.
151	267887257	Proceedings of the Annual Meeting of the Cognitive Science Society	0.000	False	The provided title and abstract do not contain any of the required elements for the topic 'Statistical Learning Non-native'. The condition object and required elements are not present in the given text.
152	55187305	GENDER AND ACCENT IN THE PERCEPTION OF ENGLISH SYLLABIC CONSONANTS VS. SCHWA	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. While the abstract mentions 'statistical procedures' and 'non-rhotic native newsreaders', it does not explicitly mention 'Statistical Learning' or 'Non-native' as required. The focus appears to be on the perception of English syllabic consonants vs. schwa, influenced by gender and accent, rather than on statistical learning in a non-native context.
153	55429078	ESL Students' Opinions about Instruction in Pronunciation.	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. The title and abstract do not contain any explicit mention of 'Statistical Learning'. While 'Non-native' can be inferred from 'English as a Second Language (ESL)', the required element 'Statistical Learning' is entirely absent.
154	144636372	Nederlandse Baby's Gebruiken Statistische Informatie om Spraakklanken te Leren Onderscheiden	1.000	True	{'Condition Object': 'statistical learning', 'Required Elements': {'non-native': 'non-native speech contrasts'}}
155	112189387	Differences in Vowel Duration Due to the Underlying Voicing of the Following Coda Stop in Russian and English	1.000	True	{'Condition Object': 'non-native speakers', 'Required Elements': {'statistical learning': 'the differences did not exhibit statistical significance... the differences were in most cases statistically significant', 'non-native speakers': 'whether non-native speakers of Russian and English learn typical L2 values in vowel duration... All native Russian speakers of English... and all native English speakers of Russian... More experienced learners seemed to achieve more native-like values of vowel duration'}}
156	142276485	An Integrative Cross-Cultural Examination of Children's Use of Television.	0.000	False	The topic 'Statistical Learning Non-native' decomposes into Condition Object: 'Non-native' and Required Elements: ['Statistical Learning']. The term 'Non-native' is present in the abstract, but 'Statistical Learning' is not mentioned explicitly. Therefore, the paper is not relevant according to the strict matching protocol.
157	268934306	Statistical Analysis of Speaking Strategies among Non-Native English Speaking Graduate Students in the Masters Legal and Judicial Governance and Banking, Finance, and Insurance Programs	1.000	True	{'Condition Object': 'speaking strategies among non-native English speaking graduate students', 'Required Elements': ["non-native English-speaking Master's students", 'Legal and Judicial Governance', 'Banking, Finance, and Insurance', 'descriptive statistics']}
158	257514027	Guided-blended collaborative learning in speaking class: Voices of non-native English teachers and students from eastern Indonesia	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object 'Statistical Learning' and a Required Element 'Non-native'. While the term 'non-native' is present in the title and abstract, there is no explicit mention of 'statistical learning'. Therefore, the paper does not meet the strict matching criteria.
159	269271966	Effectiveness of Distance E-learning in Teaching and Learning Arabic for Non-Native Speakers: An-Najah's Arabic for Non-Native Speakers Institute as a Model	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. While the term 'Non-native' is present in both the title and abstract, there is no explicit mention of 'Statistical Learning' or any of its allowed variants in the provided evidence.
160	257930830	Writing Skill Learning Strategies among Non- Native Arabic Speakers in Jordan	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. While the term 'non-native' is present in the title and abstract, 'statistical learning' is not explicitly mentioned. Therefore, the paper does not meet the strict matching criteria.
161	246758519	The effects of using blog-assisted language learning (BALL) in improving non-native students’ English writing skill in higher education; does it work?	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Non-native' and a Required Element of 'Statistical Learning'. While the term 'non-native' is present in the title ('non-native students'), the term 'Statistical Learning' is not mentioned in either the title or the abstract. Therefore, the paper is marked as not relevant.
162	247872966	Language learning opportunities in native vs. non-native EMI lecturer input: insights for a language-aware approach to EMI teacher training	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. While the term 'non-native' is present in the abstract ('English L2 lecturer'), there is no explicit mention of 'statistical learning' or any variant thereof in the title or abstract. Therefore, the paper does not meet the strict matching criteria and is marked as not relevant.
163	275929437	Non-linear development in statistical learning of visual orthographic regularities	1.000	True	{'Condition Object': 'statistical learning', 'Required Elements': {'non-native': 'not explicitly mentioned but the study involves a wide age range including young children which can imply non-native aspects in the context of orthographic learning', 'visual orthographic regularities': 'visual orthographic regularities'}}
164	119862258	Effects of training on learning non‐native speech contrasts	1.000	True	{'Condition Object': 'learning non‐native speech contrasts', 'Required Elements': {'non‐native phonemic distinctions': 'An animal psychoacoustic procedure was used to train human listeners to categorize two non‐native phonemic distinctions.', 'training methods': 'The training methods were identical in the two studies.', 'performance analysis': 'After 32 training sessions, lasting about 8 weeks, performance was analyzed using both percent correct and response time as measures.'}}
165	281111377	Learning New Words in Non-Native Language Using Rote and Akshara Based Learning Strategies: An Exploratory Study	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Non-native' and a Required Element of 'Statistical Learning'. The title and abstract do mention 'Non-Native Language', which matches the Condition Object. However, there is no explicit mention of 'Statistical Learning' in the available evidence. Therefore, the paper is marked as NOT RELEVANT.
166	267104918	MODEL OF TEACHING MALAY LANGUAGE TO NON-NATIVE AND FOREIGN SPEAKER	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. The term 'Statistical Learning' is not present in the title or abstract, while 'Non-native' is mentioned. Therefore, the paper does not match the topic according to the strict matching protocol.
167	268807430	Exploring the Opportunities of Implementing Artificial Intelligence (AI) Technology for Teaching Arabic to Non-Native Speakers: A Theoretical Approach	0.000	False	The topic 'Statistical Learning Non-native' decomposes into Condition Object: 'Statistical Learning', and Required Elements: 'Non-native'. The term 'Statistical Learning' is not explicitly present in the title or abstract. The term 'Non-native' is present but does not satisfy the condition without the presence of 'Statistical Learning'.
168	270886321	The Significance of the Language Laboratory for Arabic Non-Native Speakers in the Arabic Teaching Institutes of Sri Lanka	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' as a Required Element, which is not explicitly mentioned in the title or abstract. The paper focuses on the impact of language laboratories on non-native Arabic speakers but does not discuss statistical learning methods.
169	273873663	Speaking Skills Problems Encountered By Non-Native Arabic Learners At Universities In Northeast China	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' as a Required Element, which is not mentioned in the title or abstract. The paper focuses on speaking skills problems of non-native Arabic learners but does not discuss statistical learning methods.
170	270888671	Digitalizing Arabic Teaching for Non-Native Speakers in Sri Lanka: Challenges and Opportunities	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' and 'non-native'. While 'non-native speakers' is mentioned in the title and abstract, there is no explicit mention of 'statistical learning'.
171	235348043	Examining group differences in between-participant variability in non-native speech sound learning	1.000	True	{'Condition Object': 'non-native speech sound learning', 'Required Elements': {'between-participant variability': 'between-participant variability', 'phonetic training': 'phonetic training', 'group differences': 'group differences'}}
172	274825425	Research on Text Error Correction Algorithm Design in English Writing Aid System for Non-Native Speakers	1.000	True	{'Condition Object': 'text error correction algorithm', 'Required Elements': {'non-native speakers': 'nonnative speakers', 'neural network': 'neural network', 'English writing': 'English writing'}}
173	275025763	Teaching Arabic for Non-Native Speakers in Light of Modern Strategies and Interactive Technologies	0.000	False	The topic 'Statistical Learning Non-native' decomposes into Condition Object: 'Statistical Learning' and Required Element: 'Non-native'. While 'non-native speakers' is mentioned in both the title and abstract, there is no explicit mention of 'statistical learning'. Therefore, the paper is not relevant to the specified topic.
174	255632245	Enhancing EFL learners’ intercultural communicative effectiveness through telecollaboration with native and non-native speakers of English	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of terms related to statistical learning and non-native speakers. While the term 'non-native speakers' is present in the abstract, there is no explicit mention of 'statistical learning'. Therefore, the paper does not meet all the required elements.
175	236731336	The effectiveness of concept maps based on blended learning in developing the jurisprudential concepts of Non-Native Arabic Learners (NNAL): فاعلية خرائط المفاهيم القائمة على التعلم المدمج في تنمية المفاهيم الفقهية لمتعلمي العربية من الناطقين بغيرها	0.000	False	The provided topic 'Statistical Learning Non-native' does not have explicit required elements that match the terms in the title or abstract. The paper focuses on 'concept maps', 'blended learning', and 'Non-Native Arabic Learners', but does not mention 'Statistical Learning'.
176	268267974	Morphological Errors In The Ten Wazan For The Writing Skill Of Non-Native Arabic Language Learners/ الأخطاء الصرفية في الأوزان العشرة بمهارة الكتابة لدى متعلمي اللغة العربية الناطقين بغيرها	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Non-native' and a Required Element of 'Statistical Learning'. While the term 'non-native' is present in the title and abstract, there is no explicit mention of 'statistical learning' or any of its allowed variants. Therefore, the paper does not meet the criteria for relevance.
177	268242613	Analyzing the Content of the Arabic Language Series Book for Teaching Arabic to Non-Native Speakers: A Study in the Context of William Francis Mackey	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. While the term 'non-native' is present in the title and abstract, there is no explicit mention of 'statistical learning'. Therefore, the paper does not meet the criteria for relevance under the strict matching protocol.
178	216353097	Secondary school students’ perceptions of language-learning experiences from participation in short Erasmus+ mobilities with non-native speakers of English	1.000	True	{'Condition Object': 'language-learning experiences', 'Required Elements': {'non-native speakers': 'non-native speakers of English', 'Erasmus+': 'Erasmus+', 'secondary school students': 'Norwegian upper secondary students'}}
179	258839074	Lexical verbs of hedging in English research articles by native and non-native speakers	0.000	False	The topic 'Statistical Learning Non-native' decomposes into Condition Object: 'Non-native' and Required Elements: 'Statistical Learning'. While 'non-native' is present in the abstract, 'Statistical Learning' is not mentioned at all. Therefore, the paper is not relevant to the given topic.
180	235082900	The Effectiveness of Cooperative learning approach on Arabic Teaching among Non- Native Speakers at Universities in Malaysia	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. While the term 'non-native speakers' is present in both the title and abstract, there is no explicit mention of 'statistical learning'. The paper focuses on 'cooperative learning', which does not match the required 'statistical learning'. Therefore, the paper is not relevant to the given topic.
181	5065737	Non-Native English Speakers Learning Computer Programming: Barriers, Desires, and Design Opportunities	0.000	False	The topic 'Statistical Learning Non-native' decomposes into Condition Object: 'Non-native' and Required Elements: ['Statistical Learning']. The term 'Non-native' is present in the title ('Non-Native English Speakers'), but 'Statistical Learning' is not mentioned in the title or abstract.
182	260937484	A program based on blended learning to develop the functional reading skills of Arabic language learners of Non- Arabic Native in the light of their needs	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. While the term 'Non-native' can be inferred from phrases such as 'Arabic language learners who speak other languages', the term 'Statistical Learning' is not explicitly mentioned in the title or abstract. Therefore, the paper does not meet the strict matching criteria.
183	256696047	Relationships between native and non-native speech perception.	1.000	True	{'Condition Object': 'non-native speech perception', 'Required Elements': {'native and non-native speech sounds/contrasts': 'relationships between non-native speech sounds/contrasts and native-language categories', 'perception of unfamiliar sounds': 'perceiving non-native speech sounds', 'learning of these sounds': 'learning of these sounds'}}
184	93003948	Dual supervised learning for non-native speech recognition	1.000	True	{'Condition Object': 'non-native speech recognition', 'Required Elements': {'non-native speaker': 'the same ASR system is used by a non-native speaker of the language to be recognized', 'dual supervised learning': 'employing dual supervised learning (DSL)', 'reinforcement learning with policy gradient': 'reinforcement learning with policy gradient methodology'}}
185	260747580	Nominal-phrase premodifications by non-native English speakers: The case of attributive adjective word order of Saudi EFL students at tertiary level	0.000	False	The topic 'Statistical Learning Non-native' decomposes into Condition Object: 'Non-native' and Required Element: 'Statistical Learning'. The term 'Non-native' is present in the title and abstract, but 'Statistical Learning' is not mentioned. Therefore, the paper is not relevant to the specified topic.
186	52288629	Non-Native Children Speech Recognition Through Transfer Learning	1.000	True	{'Condition Object': 'Non-Native Children Speech Recognition', 'Required Elements': {'Transfer Learning': 'transfer learning', 'Non-Native': 'non-native', 'Children': 'children'}}
187	260040203	Effectiveness of peer-assisted teaching of medical English skills to non-native English-speaking medical students	0.000	False	The provided topic 'Statistical Learning Non-native' does not have explicit required elements that match the terms in the title or abstract. The paper focuses on peer-assisted teaching of medical English skills to non-native English-speaking students, which does not align with the specified topic.
188	261503770	Native English teachers (NETs) strategies in teaching English to non-native learners	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' and 'non-native'. While 'non-native' is present in the context of 'non-native learners', there is no mention of 'statistical learning' in the title or abstract.
189	268335037	The Psychology Of Educational Aids And Their Impact On Teaching The Arabic Language To Non-Native Speakers/ سيكولوجية الوسائل التعليمية وأثرها في تعليم اللغة العربية للناطقين بغيرها	0.000	False	The topic 'Statistical Learning Non-native' decomposes into Condition Object: 'Statistical Learning' and Required Element: 'Non-native'. While 'non-native speakers' is mentioned in both the title and abstract, there is no explicit mention of 'statistical learning'. Therefore, the paper does not meet the strict matching criteria.
190	189984553	The Methodology of Development of Electronic Educational Resources for Learning of General Scientific Disciplines in Non-native Language	0.000	False	The provided evidence does not contain any of the required elements for 'Statistical Learning Non-native'. The title and abstract focus on the development of electronic educational resources for learning general scientific disciplines in a non-native language, but do not mention statistical learning or any specific statistical methods.
191	209455063	A comparative study on teaching and learning Chinese characters by primary non-native Chinese learners in South Africa and China	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. While the term 'non-native' is present in the title and abstract, there is no explicit mention of 'statistical learning'. Therefore, the paper does not meet the strict matching criteria.
192	268352183	The Natural Situation and Its Effective Role in Designing Arabic Listening Skills Teaching Materials for Non-Native Speakers/ المواقف الطبيعية ودورها الفعال في استمدادها مادة مهارة الاستماع للناطقين بغيرها	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. While the term 'Non-native' is present in the title ('non-native speakers'), there is no explicit mention of 'Statistical Learning' in either the title or the abstract. Therefore, the paper does not meet the strict matching criteria and is marked as not relevant.
193	5565462	Exploring deep learning architectures for automatically grading non-native spontaneous speech	1.000	True	{'Condition Object': 'non-native spontaneous speech', 'Required Elements': {'deep learning architectures': 'Exploring deep learning architectures', 'non-native': 'non-native', 'spontaneous speech': 'spontaneous speech'}}
194	69756968	Investigation of non-native learners’ informal learning processes from cognitive-load theory perspective	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' and 'non-native'. While 'non-native' is present in the title and abstract, 'statistical learning' is not mentioned. Therefore, the paper is not relevant to the specified topic.
195	147679577	Lexically-guided perceptual learning in non-native listening	1.000	True	{'Condition Object': 'non-native listening', 'Required Elements': {'non-native listeners': 'Dutch listeners', 'phonetic categories': 'phonetic categories', 'retuning': 'retuning'}}
196	251378127	Accent Anxiety: An Exploration of Non-Native Accent as a Source of Speaking Anxiety among English as a Foreign Language (EFL) Students	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. While the term 'non-native' is present in the abstract, there is no mention of 'statistical learning'. Therefore, the paper does not meet the criteria for relevance.
197	279944062	Building Critical Thinking and Self-Confidence in Speaking Class for Non-Native English Speakers	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' as a Required Element, which is not mentioned in the title or abstract. The paper focuses on 'Problem-Based Learning (PBL)' and does not discuss statistical learning methods.
198	277723294	Language Challenges in Mathematics Courses for Non-Native English-speaking Students: A Literature Review	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' and 'non-native'. While 'non-native' is present in the form of 'non-native English-speaking students', there is no explicit mention of 'statistical learning' in the title or abstract.
199	22327622	Comparison of learning outcomes for native and non-native speakers of the language of instruction in a flipped laboratory	0.000	False	The topic 'Statistical Learning Non-native' decomposes into Condition Object: 'Statistical Learning' and Required Element: 'Non-native'. The term 'Statistical Learning' is not explicitly present in the title or abstract, and while 'non-native' is mentioned, it is in the context of 'non-native speakers of the language of instruction', which does not match the required element 'Non-native' in the context of statistical learning.
200	20693581	Sleep and native language interference affect non-native speech sound learning.	1.000	True	{'Condition Object': 'non-native speech sound learning', 'Required Elements': {'non-native': 'non-native speech sounds, non-native contrast, non-native speech sound learning', 'speech sound learning': 'speech sound learning, speech sounds'}}
201	248032207	A Study on the Current Situation of English Education for Preschool Children in Non-native Language Context	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' and 'non-native'. While 'non-native language context' is mentioned in the title, there is no explicit mention of 'statistical learning' in either the title or the abstract.
202	249859506	An Investigation into The Methods and Approaches That a Non-Native English-Speaking Teacher Can Make Use of to Teach the English Language to Local Students Effectively	1.000	True	{'Condition Object': 'non-native English-speaking teacher', 'Required Elements': {'teaching methods and approaches': 'methods and approaches that a non-native English-speaking teacher can make use of to teach effectively', 'statistical examination': 'examined statistically'}}
203	31117410	Accessible blended learning for non-native speakers using MOOCs	0.000	False	The provided evidence does not contain any of the required elements for 'Statistical Learning Non-native'. The title and abstract focus on 'blended learning' and 'non-native speakers', but there is no mention of statistical learning or related methodologies.
204	255695403	Localizing Literature: The Use of Non-Native English Reading Sources	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of elements related to statistical learning and non-native aspects. The provided abstract and title do not contain any explicit mention of statistical learning methods or techniques. The focus appears to be on the use of local sources for English literature students, which does not align with the required elements.
205	59583234	Can a Click be a Word?: Infants' Learning of Non-Native Words	1.000	True	{'Condition Object': "infants' learning of non-native words", 'Required Elements': ['non-native words', 'infants', 'learning']}
206	17975520	Emergence of category-level sensitivities in non-native speech sound learning	1.000	True	{'Condition Object': 'non-native speech sound learning', 'Required Elements': {'non-native': 'non-native', 'speech sound learning': 'speech sound learning'}}
207	246288479	Applying Peer Instruction to Computer Science Students Using Non-native Language: A Study with Undergraduate Students	1.000	True	{'Condition Object': 'Non-native Language', 'Required Elements': {'Peer Instruction': "Peer Instruction (PI) has been applied widely in several institutions due to its success in supporting students' engagement and improving learning outcomes.", 'Non-native Language': 'taught in English that is not their native language', 'Improvement of Language Skills': 'encouraging results regarding the opportunities provided by PI to improve students non-native language skills'}}
208	233418581	The gender factor in the perception of English segments by non-native speakers	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of elements related to statistical learning and non-native speakers. While the abstract mentions 'non-native speakers', it does not mention any form of statistical learning or methodology related to it.
209	228967464	Conditioning Factors in the Integration of Technology in the Teaching of Portuguese Non-Native Language: A Post-COVID 19 Reflection for the Current Training of Teachers	0.000	False	The provided topic 'Statistical Learning Non-native' does not have a clear Condition Object and Required Elements that can be decomposed from the given topic string. However, based on the available evidence, the paper focuses on the integration of technology in teaching Portuguese as a non-native language, which does not explicitly mention 'statistical learning'. Therefore, the paper is not relevant to the specified topic.
210	237864775	E-Teaching Of Arabic To Non-Native Speakers In Pandemic/ تعليم اللغة العربية للناطقين بغيرها عن بعد وفي عصر انتشار الاؤبئة	0.000	False	The provided topic 'Statistical Learning Non-native' does not have a clear Condition Object and Required Elements that can be matched against the given title and abstract. The paper focuses on E-teaching of Arabic to non-native speakers, which does not align with the topic of statistical learning.
211	275629177	The Impact of Training Program Based on Kagan Structures in Improving the Instructional Competencies Among Non-Native Arabic Language Teachers in Jordan	0.000	False	The provided topic 'Statistical Learning Non-native' does not match the content of the paper. The paper focuses on a training program for non-native Arabic language teachers but does not mention 'Statistical Learning'.
212	279681421	When East Meets East: Thai EFL University Students’ Attitudes towards the Non-native English-Speaking EFL Teacher	1.000	True	{'Condition Object': 'non-native English-speaking EFL teacher', 'Required Elements': {'non-native English-speaking EFL teacher': 'non-native English-speaking EFL teacher', 'attitudes': 'attitudes', 'Thai EFL university students': 'Thai EFL university students', 'quantitative approach': 'data were collected by distributing questionnaires', 'SPSS program': 'The data were analyzed using the SPSS program'}}
213	274340940	Native learning ability and not age determines the effects of brain stimulation	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of terms related to statistical learning and non-native aspects. The provided abstract and title do not contain explicit mentions of 'statistical learning' or 'non-native'. The focus appears to be on the effects of brain stimulation on learning mechanisms, which does not align with the required elements.
214	83458912	Language structure is influenced by the number of speakers but seemingly not by the proportion of non-native speakers	0.000	False	The topic 'Statistical Learning Non-native' decomposes into Condition Object: 'Statistical Learning', and Required Elements: 'Non-native'. While the term 'non-native speakers' is mentioned in the abstract, the focus is on the lack of significant correlation between the proportion of non-native speakers and the grammatical or statistical structure of languages. The paper does not substantively engage with 'statistical learning' as a method or process, hence it does not meet the criteria for relevance.
215	229523090	The Effectiveness of ThingLink in Teaching New Vocabulary to Non-Native Beginners of the Arabic Language	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Non-native' and a Required Element of 'Statistical Learning'. While the term 'non-native' is present in the title and abstract, there is no explicit mention of 'Statistical Learning' or any of its allowed variants. Therefore, the paper does not meet the strict matching criteria.
216	54535928	Integration of an Interactive Program in Learning Arabic Language for Non-Native Speakers via Virtual Tutor	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' and 'non-native'. While 'non-native speakers' is mentioned, there is no explicit mention of 'statistical learning'.
217	199454747	Learning the Causative Alternation in English and Japanese Speakers: Statistical and Non-statistical Effects	1.000	True	{'Condition Object': 'Learning the Causative Alternation', 'Required Elements': {'Statistical': ['statistical'], 'Non-native': ['Japanese speakers', 'English speakers']}}
218	53400916	Learning to Teach English Language in the Practicum: What Challenges do Non-Native ESL Student Teachers Face?	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' as a Required Element, which is not explicitly mentioned in the title or abstract. The paper focuses on the challenges faced by non-native ESL student teachers, but does not discuss statistical learning methods or approaches.
219	224819990	Statistical Learning in the Visuomotor Domain and Its Relation to Grammatical Proficiency in Children with and without Developmental Language Disorder: A Conceptual Replication and Meta-Analysis	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of terms related to non-native language learning or acquisition. The provided abstract and title focus on children with Developmental Language Disorder (DLD) and their native language grammatical proficiency, but do not mention non-native language learning or acquisition.
220	59655120	Designing an interactive program for learning Arabic language for non-native speakers via Virtual Tutor	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into Condition Object: 'Statistical Learning', and Required Elements: 'Non-native'. While 'non-native speakers' is mentioned in both the title and abstract, there is no explicit mention of 'statistical learning'. Therefore, the paper does not meet the strict matching criteria.
221	38555834	Statistical pronunciation modeling for non-native speech processing	1.000	True	{'Condition Object': 'statistical learning', 'Required Elements': {'non-native': 'non-native'}}
222	273602089	Examining the Views of non-e-Tutoring Students on Potential Benefits and Drawbacks of Incorporating e-Tutoring into Their Learning Experience	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' and 'non-native'. The abstract mentions 'Statistical Package for the Social Sciences (SPSS)', which is related to statistical analysis, but it does not explicitly mention 'statistical learning'. Additionally, 'non-native' is not mentioned at all. Therefore, the paper is not relevant to the given topic.
223	236835783	Emotional congruency facilitates statistical learning	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'non-native' as a Required Element. The term 'non-native' does not appear explicitly in the title or abstract.
