rank	corpus_id	title	confidence	is_relevant	reasoning
107	41810323	Music-Driven Emotion Model Applied in Digitalized Dance Performance of Sacrificial Ceremony for Confucius	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The focus appears to be on a music-driven emotion model applied to a digitalized dance performance, which does not align with the required elements.
108	220347879	Visualizing Improvisation in LuminAI, an AI Partner for Co-Creative Dance	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': {'dance emotion': "LuminAI uses Laban Movement Analysis's conception of Space to analyze learned movements in terms of the geometric properties of Laban's icosahedron and manipulate these properties to transform and generate new movements"}}
109	245147239	Analysis on Impact Force of Rhythmical Body Movement on Temporary Spectator Stand	0.000	False	The paper does not mention 'Laban Movement Analysis' or 'dance emotion'. The focus is on the impact force of rhythmic body movement on temporary spectator stands.
110	251714352	DIFFERENCES BETWEEN THE “FIRST” AND THE “SECOND” EXISTENCE OF DANCE IN THE GREEK ISLAND OF CRETE. THE EXAMPLE OF THE SYRTOS DANCE	0.000	False	The required element 'Laban Movement Analysis' is mentioned, but there is no explicit mention of 'dance emotion'. The paper focuses on the comparison of the Syrtos dance in its 'first' and 'second existence' using Laban's notation system and other methods, but does not specifically address dance emotion.
111	274239441	Terminological Features of Studying the Language of Choreography (Based on Irish Dance Terms)	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The focus appears to be on the terminological features of choreography, particularly in Irish dance.
112	191546257	Rudolf Laban and Topology: a Videographic Analysis	0.000	False	The title and abstract do not contain explicit mentions of 'Laban Movement Analysis' or 'dance emotion'. While the paper discusses Laban's theories and topological movement, it does not specifically address Laban Movement Analysis in the context of dance emotion.
113	9137229	Understanding Movement : the Design and Evaluation of Lighting and Wearable Technology in Dance Performances	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': ['Laban Movement Analysis']}
114	124059500	Kinetic Analysis of Gam-ki in the Korean Traditional Dance during Expressing Different Emotions	1.000	True	{'Condition Object': 'Laban Movement Analysis for dance emotion', 'Required Elements': {'Laban Movement Analysis': 'We analyzed elapsed time and time ratio, size of movement, ground reaction forces and ground impulses.', 'dance emotion': 'The purpose of this study was to investigate the characteristics of Gam-ki (double-arm winding) depending on the emotion being expressed.'}}
115	250148237	Performers’ Use of Space and Body in Movement Interaction with A Movement-based Digital Musical Instrument	1.000	True	{'Condition Object': 'Laban Movement Analysis for dance emotion', 'Required Elements': {'Laban Movement Analysis': 'Using the Laban Movement Analysis framework, we observed participants’ use of space and body in their interaction with a movement-based musical instrument', 'dance emotion': "This element is not explicitly mentioned, but the analysis of movement and its expression can be related to emotional expression in dance. However, since the exact term 'dance emotion' is not present, this should typically result in a NOT RELEVANT classification. Given the strict policy, this paper should be marked as NOT RELEVANT."}}
116	143371519	Kinaesthetic change in the professional development of Dance Movement Therapy trainees	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The focus appears to be on kinaesthetic change in Dance Movement Therapy trainees, which does not strictly match the required elements.
117	220972803	The Art and Science of Dance/Movement Therapy : Life Is Dance	0.000	False	The required elements 'Laban Movement Analysis' and 'dance emotion' are not both explicitly present in the title or abstract. While 'Laban's Movement Theories' is mentioned, it does not specify 'Laban Movement Analysis for dance emotion'.
118	192955773	Movement Analysis: Piecing Together the Puzzle	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': {'dance emotion': 'deals with the qualities and dynamics of movement across the entire continuum of performance, has its roots in dance'}}
119	192999324	Contact Improvisation: A Photo Essay and Summary Movement Analysis	0.000	False	The abstract mentions 'Laban Movement Analysis' but does not explicitly mention 'dance emotion'.
120	226341394	Dancing Our Microbiome at the Science Museum: A Dance/STEAM Collaboration	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': {'dance emotion': 'Community skill building, discussion, and concepts from science and Laban Movement Analysis were woven throughout.'}}
121	52017187	A Conceptual Framework for Creating and Analyzing Dance Learning Digital Content	0.000	False	The abstract mentions 'Laban Movement Analysis' but does not explicitly mention 'dance emotion'.
122	45220374	MovEngine - Developing a Movement Language for 3D Visualization and Composition of Dance	0.000	False	The provided evidence does not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The title and abstract focus on developing a movement language for 3D visualization and composition of dance, which does not strictly match the required elements.
123	148260468	Dancing to Learn: The Brain's Cognition, Emotion, and Movement	0.000	False	The title and abstract do not contain explicit mentions of 'Laban Movement Analysis' or 'dance emotion'. While the abstract discusses dance, cognition, emotion, and movement, it does not specifically address Laban Movement Analysis or its application to dance emotion.
124	9796763	Analysis of Interpersonal Effects in Dance Performance	0.000	False	The provided evidence does not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The title and abstract focus on 'Interpersonal Effects in Dance Performance', which does not align with the required elements.
125	134516280	An exploration of the Andai dance form (from the Horqin area of Inner Mongolia) from a dance/movement therapy perspective.	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The focus appears to be on the Andai dance form and its therapeutic and cultural aspects.
126	192272536	An exploration of the Andai dance form (from the Horqin area of Inner Mongolia) from a dance/movement therapy perspective.	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The focus appears to be on the Andai dance form from a dance/movement therapy perspective, but does not specify the use of Laban Movement Analysis or its application to dance emotion.
127	258765939	Effectiveness and mechanisms of the arts therapies in forensic care. A systematic review, narrative synthesis, and meta analysis	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The focus appears to be on the effectiveness of various arts therapies in forensic care, including dance (movement) therapy, but does not specify Laban Movement Analysis or its application to dance emotion.
128	251873935	Art, Medium and Metaphor—A China–Italy Intercultural Dialogue: Creative Movement in the Context of COVID-19	0.000	False	The required elements 'Laban Movement Analysis' and 'dance emotion' are not explicitly present in the title or abstract.
129	237945270	Book review: Kinesemiotics: Modelling How Choreographed Movement Means in Space	0.000	False	The title and abstract do not contain explicit mentions of 'Laban Movement Analysis' or 'dance emotion'. The paper discusses Kinesemiotics, which is a different approach to understanding and analyzing dance.
130	158836839	Tendus and Tenancy: Black Dancers and the White Landscape of Dance Education	0.000	False	The title and abstract do not contain any of the required elements for the topic 'Laban Movement Analysis for dance emotion'. The required elements 'Laban Movement Analysis' and 'dance emotion' are not mentioned.
131	221065902	Dance Dialogues	0.000	False	The abstract mentions 'Laban Movement Analysis (LMA)' but does not explicitly mention 'dance emotion'. The focus appears to be on the development of a theoretical framework for jazz dance using LMA and LOD, rather than specifically analyzing dance emotion.
132	279310502	Towards Cultural Preservation of Traditional Motion Knowledge through Automated Annotations with MoRTELaban	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': {'dance': ['dance'], 'emotion': []}}
133	277183011	Real-Time Full-body Interaction with AI Dance Models: Responsiveness to Contemporary Dance	0.000	False	The required elements 'Laban Movement Analysis' and 'dance emotion' are not explicitly present in the title or abstract.
134	219134854	Analysing Step Patterns on the Malaysian Folk Dance Zapin Lenga	1.000	True	{'Condition Object': 'Laban Movement Analysis for dance emotion', 'Required Elements': {'Laban Movement Analysis': 'In this paper, we present a primary work in preserving the dance movements of Zapin Lenga through Laban Movement Analysis (LMA)', 'dance emotion': 'The dance movements were analysed by considering musical rhythm using segmentation method and the distances between markers were measured to define speed.'}}
135	218869536	Group Theory and Modern Dance Composition	0.000	False	The paper does mention 'Laban Movement Analysis' but does not explicitly mention 'dance emotion'. The focus appears to be on the mathematical aspects of choreographic composition rather than the emotional aspects of dance.
136	63456175	Special Issue: Pedagogy in Theory and Practice in Laban Studies	0.000	False	The title and abstract do not contain explicit mentions of 'dance emotion' as a required element. While 'Laban Movement Analysis' is mentioned, the focus is on pedagogy and theory rather than the specific application to dance emotion.
137	192958609	춤움직임 (Dance Movement) 의 문화인류학적 분석	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': {'dance emotion': 'the distinctive features of Korean dance has been learned through personal sence of the emotion', 'Laban Movement Analysis': 'draw distinctive dance movement phrases using Laban`s structural analysis'}}
138	186870661	SISTEMA LABAN/BARTENIEFF DE ANÁLISE DE MOVIMENTO: Grandes Temas - Caminhos para uma Prática Criativa de Dança na Educação Infantil	0.000	False	The title and abstract mention 'Laban/Bartenieff System of Movement Analysis' which relates to the Condition Object. However, the Required Element 'dance emotion' is not explicitly mentioned in the title or abstract.
139	44433395	Chapter 1 Analysis of the qualities of human movement in individual action	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': {'dance emotion': 'emotional qualities conveyed by human movement, ... When analyzing an individual action we were mainly concentrating on the quality of motion and on elements suggesting different emotions.'}}
140	221474002	Labanotation Generation From Motion Capture Data for Protection of Folk Dance	0.000	False	The Condition Object 'Laban Movement Analysis for dance emotion' requires the presence of 'Laban Movement Analysis' and 'dance emotion'. While 'Labanotation' and 'motion capture data' are mentioned, there is no explicit mention of 'Laban Movement Analysis' or 'dance emotion'.
141	117362380	Basics of Laban Kinetography for Traditional Dancers	0.000	False	The topic 'Laban Movement Analysis for dance emotion' requires the presence of 'Laban Movement Analysis' and 'dance emotion'. While 'Laban' and 'movement analysis' are mentioned, there is no explicit mention of 'dance emotion'.
142	270107108	Scratch and Mark: Affective Intermediality in the Claire Denis’s Towards Mathilde	0.000	False	The required elements 'Laban Movement Analysis' and 'dance emotion' are not explicitly present in the title or abstract.
143	158752835	The SocioKinetic-bodymAPP: An Improvisation Tool for a Dance and Movement Practice	0.000	False	The required elements 'Laban Movement Analysis' and 'dance emotion' are not explicitly present in the title or abstract.
144	279802772	Automated Real-Time Hand Gesture Detection for Bharatanatyam Dance	0.000	False	The paper does not mention 'Laban Movement Analysis' or 'dance emotion'. The focus is on hand gesture recognition for Bharatanatyam dance.
145	245626576	Artistic and aesthetic principles of German expressive dance in the context of the development of modern dance in the XXI century	0.000	False	The title and abstract do not contain explicit mentions of 'Laban Movement Analysis' or 'dance emotion'. The focus is on the artistic and aesthetic principles of German expressive dance and its influence on modern dance.
146	252664112	Features of kinesthetic empathy in modern dance	0.000	False	The Condition Object 'Laban Movement Analysis' is not mentioned in the title or abstract. The Required Element 'dance emotion' is also not explicitly present.
147	147047792	Assembling Movement: Scientific Motion Analysis and Studio Animation Practice	0.000	False	The title and abstract do not contain any of the required elements 'Laban Movement Analysis' or 'dance emotion'.
148	192293595	Africanist Aesthetics, Jazz Dance, and Notation Walk into a Barre	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': {'dance emotion': 'how the roots and branches of jazz dance styles are related... how the Africanist aesthetics blend with Europeanist aesthetics and movement vocabulary... Notation-based dance theory offers a unique lens for analytical observation that helps to support theory discussion surrounding the essence of jazz as it is felt in the body'}}
149	226881365	The Dance Description of the Ata Manobo Dances in Talaingod, Davao del Norte	0.000	False	The paper does use 'Labanotation' which is a form of Laban Movement Analysis, but it does not explicitly mention 'Laban Movement Analysis for dance emotion'. The focus appears to be on documenting and analyzing the movements of indigenous dances rather than specifically studying dance emotion.
150	4508775	The Dancer in the Eye: Towards a Multi-Layered Computational Framework of Qualities in Movement	0.000	False	The provided title and abstract do not contain the exact terms 'Laban Movement Analysis' or 'dance emotion'.
151	57400977	KANSEI analysis of dance performance	0.000	False	The provided evidence does not contain any of the required elements 'Laban Movement Analysis' or 'dance emotion'. The title and abstract do not mention these specific terms.
152	190232500	The Nama Stap Dance; an analysis of continuity and change among Nama Women	1.000	True	{'Condition Object': 'dance emotion', 'Required Elements': {'Laban Movement Analysis': 'laban analysis', 'emotion': 'traditional and contemporary, colonial and post-colonial markings'}}
153	5831924	Breakdown Harmonica: Extending Laban Notation with Video Game Development Tools	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis', 'dance', or 'emotion'. The paper focuses on extending Laban Notation with video game development tools, which does not align with the required elements.
154	5688007	Feature extraction for human motion indexing of acted dance performances	1.000	True	{'Condition Object': 'Laban Movement Analysis for dance emotion', 'Required Elements': {'Laban Movement Analysis': 'Laban Movement Analysis (LMA)', 'dance emotion': 'emotional state and its characteristics, ... the classification of the motion'}}
155	276171696	The Application of Exaggeration Convey Believability: Case Study of Ping Pong The Animation (2014)	1.000	True	{'Condition Object': 'Laban Movement Analysis for dance emotion', 'Required Elements': {'Laban Movement Analysis': 'Laban Movement Analysis (LMA)', 'dance emotion': 'emotions'}}
156	151978809	Intégration et transformation d’une figure de la danse classique par la danse coréenne – une analyse comparée de la Pirouette en dehors et du Hanbaldeuleodolgi basée sur la notation Laban	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': {'dance emotion': "not explicitly mentioned, but 'danse' and 'notation Laban' suggest dance analysis", 'Laban Movement Analysis': 'notation Laban'}}
157	56825612	See, Say, Do, Write, Connect: A Framework for Laban-Based Learning	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis', 'dance', or 'emotion'. The paper discusses a framework for Laban-based learning but does not specify the elements required for the topic 'Laban Movement Analysis for dance emotion'.
158	250494964	SYMBOLISING SPACE: FROM NOTATION TO MOVEMENT INTERACTION	0.000	False	The abstract and title mention 'Laban-otation' which is related to Laban Movement Analysis, but there is no explicit mention of 'dance emotion'. The paper focuses more on the use of Laban-otation in the context of technology and interaction rather than specifically on dance emotion.
159	204654867	Move Me a Story: Augmenting Story Genres with Creative Movement	0.000	False	The provided evidence does not contain any of the required elements for the topic 'Laban Movement Analysis for dance emotion'. The title and abstract do not mention Laban Movement Analysis, dance, or emotion.
160	213434279	Рудольф Лабан – життя, педагогіка та хореографія	0.000	False	The title and abstract do not contain explicit mentions of 'Laban Movement Analysis' or 'dance emotion'. The focus appears to be on the life and work of Rudolf Laban, including his contributions to expressive gymnastics and choreography, but does not specifically address the required elements.
161	277427249	The concept “plastic culture” in the context of acting	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The focus is on 'plastic culture' in the context of acting.
162	57562318	Dance History in Contemporary Visual Art Practice: Kelly Nipper’s Weather Center	0.000	False	The title and abstract do not contain any of the required elements for the topic 'Laban Movement Analysis for dance emotion'. The provided text focuses on 'Dance History in Contemporary Visual Art Practice' and does not mention Laban Movement Analysis or dance emotion.
163	143133666	The way of transformation : the Laban-Malmgren system of dramatic character analysis	0.000	False	The title and abstract do not contain explicit mentions of 'Laban Movement Analysis' or 'dance emotion'. The paper focuses on the Laban-Malmgren system of dramatic character analysis, which involves Laban's movement analysis but does not specifically address dance emotion.
164	16674802	Seeing movement qualities	0.000	False	The provided title and abstract do not contain any of the required elements for the topic 'Laban Movement Analysis for dance emotion'. The condition object and required elements such as 'Laban Movement Analysis', 'dance', and 'emotion' are not explicitly present.
165	194000266	A dancer on film: Rudolf Laban’s "film theory"	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The paper discusses the intersection of film theory and modern dance, but does not specifically address the required elements.
166	164624026	Modern Dance: A Historical Consideration	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The abstract focuses on historical considerations of modern dance and does not discuss Laban Movement Analysis or its application to dance emotion.
167	225742191	PEDAGOGICAL TECHNIQUES OF THE CONTEMPORARY DANCE COMPOSITION: CAROLYN CARLSON’S EXPERIANCE	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The focus appears to be on the pedagogical techniques of Carolyn Carlson in contemporary dance composition.
168	18795684	LMA-Based Motion Retrieval for Folk Dance Cultural Heritage	0.000	False	The title and abstract do not contain the required elements 'Laban Movement Analysis' and 'dance emotion'. The paper focuses on 'LMA-Based Motion Retrieval for Folk Dance Cultural Heritage', which does not explicitly mention 'dance emotion'.
169	148623110	Generating Catharsis through Dance	0.000	False	The abstract and title do not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The focus appears to be on the creation of catharsis through dance, but does not specify the use of Laban Movement Analysis or a direct study of dance emotion.
170	192878731	Art of Emotion and Imagination Is Inevitably Language——Analysis on Artistic Essence of Collingwood	0.000	False	The required elements 'Laban Movement Analysis' and 'dance emotion' are not explicitly present in the title or abstract.
171	63607900	Interactive Design of Muti-emotion,Action and Product Form	0.000	False	The abstract mentions 'Laban' and 'action dimensions model', but does not explicitly mention 'Laban Movement Analysis' or 'dance emotion'.
172	55629278	Processing Emotional Expression in the Dance of a Foreign Culture: Gestural Responses of Germans and Koreans to Ballet and Korean Dance	0.000	False	The topic 'Laban Movement Analysis for dance emotion' requires the presence of 'Laban Movement Analysis' as a Required Element. However, the term 'Laban Movement Analysis' does not appear explicitly in the title or abstract. The paper uses 'NEUROGES® system' for coding gestures, which is different from Laban Movement Analysis.
173	257169286	Moments of Meeting in DMT: Characteristics and Implications from the Subjective Experience of Therapists	0.000	False	The required elements 'Laban Movement Analysis' and 'dance emotion' are not explicitly present in the title or abstract.
174	9009247	Real-time analysis of expressive cues in human movement	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': {'dance emotion': "expressive content in movement, and in particular from dancers, ... Rudolf Laban's Theory of Effort. ... a library of dance fragments, called microdances each one performed with different expressive content."}}
175	267663641	Dancing to Talk about Yourself. The Character is me. Case Study: Pina Bausch	0.000	False	The required elements 'Laban Movement Analysis' and 'dance emotion' are not explicitly present in the title or abstract.
176	148278867	In the Order of the Movement: A Brief Study on the Rhythm.	0.000	False	The title and abstract mention 'Rudolph Laban' and 'dance', but do not explicitly mention 'Laban Movement Analysis' or 'emotion'.
177	245499877	Play-based Learning Activities for Creativity in Children's Dance Movements	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The focus is on play-based learning activities for enhancing creativity in children's dance movements.
178	234778400	Negotiating cultural, political, and spiritual meaning through affect and movement	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The content focuses on the cultural, political, and spiritual meanings negotiated through affect and movement in Latinx communities, but does not specify the use of Laban Movement Analysis or the study of dance emotion.
179	142106770	Crank That Thang: Contextualizing Black Masculinities and Hip-Hop Dance in the South from 2000-2010	1.000	True	{'Condition Object': 'Laban Movement Analysis for dance emotion', 'Required Elements': {'Laban Movement Analysis': "which finds its verbiage from Rudolf Laban's Laban Movement Analysis", 'dance emotion': 'masculinities are communicated through hip-hop dance and are a non-verbal language'}}
180	194818540	Composition and Development of Dance Body Language	0.000	False	The Condition Object 'Laban Movement Analysis' and the Required Element 'dance emotion' are not explicitly present in the title or abstract.
181	200163609	The art of movement in supervision	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': {'dance emotion': 'The art of dance and movement has gained scientific value through Laban Movement Analyses, which offers tools for not only choreographers and dance teachers in teaching movement awareness, but also for body psychotherapists.'}}
182	55299586	Listening and body movement	1.000	True	{'Condition Object': 'Laban Movement Analysis for dance emotion', 'Required Elements': {'Laban Movement Analysis': 'L.M.A. (Laban Movement Analysis)', 'dance emotion': 'the role of movement during the activities of listening according to Jaques-Dalcroze and Laban theories'}}
183	249651475	the quality of body in dance the points view of kinetic force	0.000	False	The title and abstract do not contain explicit mentions of 'Laban Movement Analysis' or 'dance emotion'. The paper focuses on kinetic force and body actions in dance but does not specifically address Laban Movement Analysis or the emotional aspects of dance.
184	1995621	Advancing interactive collaborative mediums through tele-immersive dance (TED): a symbiotic creativity and design environment for art and computer science	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': ['Laban Movement Analysis']}
185	148424861	Can Dance Reflect the Structural and Expressive Qualities of Music? A Perceptual Experiment on Balanchine's Choreography of Mozart's Divertimento No. 15	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The focus appears to be on the perceptual experiment regarding the relationship between music and dance in Balanchine's choreography.
186	280897116	Narratives and cultural dances: Keys to the preservation of Higaunon culture	0.000	False	The title and abstract do not contain any of the required elements for the topic 'Laban Movement Analysis for dance emotion'. Specifically, there is no mention of 'Laban Movement Analysis' or 'dance emotion'.
187	143165909	Designing the MIROR-Body Gesture framework for music and dance creativity.	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': {'dance emotion': 'children perform movements addressing one of the Laban Effort dimension', 'Laban Movement Analysis': 'Analysis is grounded on concepts from Laban Movement Analysis'}}
188	235700242	Moving Cinematic History: Filmic Analysis through Performative Research	0.000	False	The required elements 'Laban Movement Analysis' and 'dance emotion' are not explicitly present in the title or abstract.
189	260683439	Choreography, Visual Art and Experimental Composition 1950s–1970s	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The focus appears to be on the historical relationship between dance and visual arts.
190	265698713	Roof/Room Pieces: An Ethnography of Lockdown Lives, and Digital Perfor- mances of Rabindranritya	0.000	False	The required elements 'Laban Movement Analysis' and 'dance emotion' are not explicitly present in the title or abstract.
191	248117476	A structural model for drawing: Investigating mark-making through Choreology	0.000	False	The paper does mention 'Choreology' and 'Laban', but it focuses on applying Laban's theories to drawing and mark-making rather than dance emotion. The term 'dance emotion' is not explicitly present in the title or abstract.
192	143967135	Integrating Fundamental Principles Underlying Somatic Practices into the Dance Technique Class	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The provided evidence does not meet the required elements for the topic.
193	146784009	Dance 290: Body Modalities	0.000	False	The abstract mentions 'Laban movement analysis' but does not explicitly mention 'dance emotion'.
194	204733823	Dance and Somatics: Mind–Body Principles of Teaching and Performance	0.000	False	The title and abstract do not contain any of the required elements 'Laban Movement Analysis' or 'dance emotion'.
195	143042902	The Practical Application of Body-Mind Centering® (BMC) in Dance Pedagogy	0.000	False	The title and abstract do not contain any of the required elements 'Laban Movement Analysis' or 'dance emotion'. The paper focuses on Body-Mind Centering® (BMC) in dance pedagogy.
196	192999848	A Study on the Jeong-Jung-Dong [Movement in Silence] Expression Comtemporary Design	0.000	False	The paper does not explicitly mention 'Laban Movement Analysis' or 'dance emotion'. The focus appears to be on 'Jeong-Jung-Dong' in the context of Korean traditional dancing and its application to modern fashion design.
197	1392610	Computational Model of Human Creativity in Dance Choreography	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': {'Laban/Bartenieff Movement Analysis (LMA)': 'Laban/Bartenieff Movement Analysis (LMA)', 'dance emotion': 'express feelings'}}
198	190342140	Pina Bausch and the Wuppertal Dance Theater: The Aesthetics of Repetition and Transformation	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': {'dance emotion': 'repetition in the works and creative process of Pina Bausch, ... exploring its power in the metamorphosis of meaning'}}
199	234490119	On the Significance and Feasibility of integrating "Classical Dance" into “Body Art" in Colleges and Universities from a Cross-Border Perspective	0.000	False	The required elements 'Laban Movement Analysis' and 'dance emotion' are not explicitly present in the title or abstract.
200	201606970	Body , language , curriculum : An investigation of meaning-making in dance education	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': {'dance': 'dance education, dance teachers, dance classroom, elements of dance, dance education settings, dance-making', 'emotion': 'not explicitly mentioned'}}
201	167215144	2018 Indiana Dance Standards Glossary	0.000	False	The provided text does not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The content appears to be a glossary of dance-related terms but does not engage with the specific topic of Laban Movement Analysis in the context of dance emotion.
202	274977996	LEO BROUWER'S BALLADA DE LA DONCELLA ENAMORADA: A STRUCTURE AND INTERPRETATION ANALYSIS	0.000	False	The title and abstract do not contain any mention of 'Laban Movement Analysis' or 'dance emotion'. The focus is on the musical structure and interpretation of Leo Brouwer's composition.
203	15322622	Using Motion Capture to Synthesize Dance Movements	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': {'dance emotion': 'Dance is integrally dependent on motion... Laban notation, proposed in 1928 by the Hungarian dance artist and theorist Rudolf Laban (1879-1958), is a system of notation to describe dance motions.'}}
204	190902723	The vision of modern dance : in the words of its creators	0.000	False	The required element 'Laban Movement Analysis' is mentioned, but there is no explicit mention of 'dance emotion'.
205	189133470	The Dynamic Body in Space: Exploring and Developing Rudolf Laban's Ideas for the 21st Century	0.000	False	The title and abstract do not contain explicit mentions of 'Laban Movement Analysis' and 'dance emotion'. The content is broad and covers various aspects of Rudolf Laban's work but does not specifically address the required elements.
206	194049141	An Examination of Laban's Harmonic Structures	0.000	False	The title and abstract do not contain any of the required elements 'Laban Movement Analysis', 'dance', or 'emotion'. The paper focuses on 'Laban's Harmonic Structures' which does not match the specified topic.
207	271536505	PERWUJUDAN KASIH SAYANG KELUARGA DAN KERABAT MELALUI PERTUNJUKAN TOR-TOR	0.000	False	The required elements 'Laban Movement Analysis' and 'dance emotion' are not explicitly present in the title or abstract.
208	192141211	Laban's Champion	0.000	False	The title and abstract do not contain any of the required elements for the topic 'Laban Movement Analysis for dance emotion'. The term 'Laban' is present but there is no mention of 'Movement Analysis', 'dance', or 'emotion'.
209	250397445	Improvising with digital touch	1.000	True	{'Condition Object': 'Laban Movement Analysis for dance emotion', 'Required Elements': {'Laban Movement Analysis': 'combine my own embodied participation with movement analysis (Laban Movement Analysis)', 'dance emotion': 'influences the kinaesthetic awareness of the dancer/choreographer'}}
210	14345639	Synthesis of variable dancing styles based on a compact spatiotemporal representation of dance	0.000	False	The Condition Object 'Laban Movement Analysis' is not present in the title or abstract. The paper discusses 'Topological Gesture Analysis (TGA)' instead.
211	147577228	EMBODYING IDENTITY: MOVEMENT AS AN EXPERIENCE OF SELF by	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': {'dance': 'Dance is a way of knowing the self', 'emotion': 'Although one may not be able to describe this experience absolutely'}}
212	272650929	Formation and development of artist's individuality in the art of ballet	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The focus appears to be on the development of individuality and creative improvement in ballet dancers, but does not specify the use of Laban Movement Analysis or its application to dance emotion.
213	108919918	The weathering body : composition and decomposition in environmental dance and site-specific live art	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': {'dance emotion': 'the different ways in which Laban Movement Analysis (or LMA) can be integral to the creation, and not just the documentation, of environmental dance, and in doing so it considers the kind of ecological knowledge and values that can be generated by environmental dance in general'}}
214	148592357	Embodying Rhythm Nation: Multimodal Hip Hop Dance as a Site for Adolescent Social-Emotional and Political Development	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The focus is on 'multimodal Hip hop dance' and its role in 'social-emotional development' and 'political development'.
215	232312769	The Dance of Words	0.000	False	No exact matched terms found for 'Laban Movement Analysis' or 'dance emotion' in the title or abstract.
216	249808989	Effects of Arts and Psychomotor Therapies in Personality Disorders. Developing a Treatment Guideline Based on a Systematic Review Using GRADE	0.000	False	The required elements 'Laban Movement Analysis' and 'dance emotion' are not explicitly present in the title or abstract.
217	57573969	Creative Arts Interventions to Address Depression in Older Adults: A Systematic Review of Outcomes, Processes, and Mechanisms	0.000	False	The required elements 'Laban Movement Analysis' and 'dance emotion' are not explicitly present in the title or abstract.
218	266479517	"Everyday Body" Model of Physicality in Theoretical and Practical Heritage of Merce Cunningham	0.000	False	The title and abstract do not contain any explicit mention of 'Laban Movement Analysis' or 'dance emotion'. The focus is on the 'everyday body' model of physicality in postmodern dance, specifically in the work of Merce Cunningham.
219	276404069	A study on somatic expressions in Arabesque music as an elements of popular culture in Turkiye: Arabesque dance design	0.000	False	The required elements 'Laban Movement Analysis' and 'dance emotion' are not explicitly present in the title or abstract.
220	245733069	Corporeal Musical Structure: A Gestural-Kinesthetic Approach to Toru Takemitsu’s Rain Tree Sketch II	1.000	True	{'Condition Object': 'Laban Movement Analysis', 'Required Elements': {'dance emotion': 'concepts of effort and shape taken from Rudolf Laban’s dance theory provide a framework for creating a new methodology of enhanced trace-forms to analyze gesture and kinesthesia.'}}
